uniqueVisitId,hitId,pagePath,ecommerce_action_type,transactionid
9954093385933545818:1473777164,9954093385933545818:1473777164:12,/google+redesign/apparel/men++s/men++s+outerwear,1,
2287637838474850444:1473815616,2287637838474850444:1473815616:10,/google+redesign/apparel/kid+s/kid+s+youth,1,
2287637838474850444:1473815616,2287637838474850444:1473815616:22,/google+redesign/apparel/kid+s/kid+s+toddler/quickview,2,
2287637838474850444:1473815616,2287637838474850444:1473815616:28,/google+redesign/apparel/kid+s/kid+s+toddler,3,
2287637838474850444:1473815616,2287637838474850444:1473815616:45,/google+redesign/office,3,
2287637838474850444:1473815616,2287637838474850444:1473815616:48,/google+redesign/office/quickview,2,
2287637838474850444:1473815616,2287637838474850444:1473815616:49,/google+redesign/office,1,
2287637838474850444:1473815616,2287637838474850444:1473815616:80,/yourinfo.html,5,
1070774421633587976:1473804398,1070774421633587976:1473804398:16,/revieworder.html,5,
1070774421633587976:1473804398,1070774421633587976:1473804398:52,/revieworder.html,5,
1070774421633587976:1473804398,1070774421633587976:1473804398:53,/ordercompleted.html,6,ORD201609131587
1070774421633587976:1473804398,1070774421633587976:1473804398:68,/revieworder.html,5,
1070774421633587976:1473804398,1070774421633587976:1473804398:83,/revieworder.html,5,
9327002749085065904:1483134386,9327002749085065904:1483134386:4,/google+redesign/bags/backpacks//quickview,2,
9327002749085065904:1483134386,9327002749085065904:1483134386:6,/google+redesign/bags/backpacks/home,1,
1856749147915772585:1483109973,1856749147915772585:1483109973:12,/google+redesign/apparel/men+s+t+shirts/google+mens+long+sleeve+raglan+ocean+blue.axd,3,
1856749147915772585:1483109973,1856749147915772585:1483109973:17,/google+redesign/apparel/men++s,1,
2734277132701240130:1483126232,2734277132701240130:1483126232:18,/asearch.html,1,
7372805811422677317:1483125305,7372805811422677317:1483125305:15,/google+redesign/electronics/power/quickview,2,
7372805811422677317:1483125305,7372805811422677317:1483125305:21,/google+redesign/apparel/womens+performance+wear,1,
7372805811422677317:1483125305,7372805811422677317:1483125305:26,/google+redesign/apparel/women+s/women+s+outerwear,1,
7725691113815221366:1483149870,7725691113815221366:1483149870:9,/yourinfo.html,5,
4652551496647463770:1477065311,4652551496647463770:1477065311:3,/google+redesign/accessories/stickers,1,
5934426367456888843:1477076787,5934426367456888843:1477076787:4,/google+redesign/apparel/women+s/women+s+outerwear/quickview,2,
4141263320439237634:1477034304,4141263320439237634:1477034304:8,/google+redesign/apparel/men++s/men++s+t+shirts,1,
2357127104928766856:1477091818,2357127104928766856:1477091818:5,/google+redesign/apparel/men++s/quickview,2,
2357127104928766856:1477091818,2357127104928766856:1477091818:6,/google+redesign/apparel/men++s,1,
8728503159847520530:1477108640,8728503159847520530:1477108640:14,/google+redesign/drinkware,1,
3149877855054467737:1477083490,3149877855054467737:1477083490:4,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
3149877855054467737:1477083490,3149877855054467737:1477083490:13,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
7283806700261779610:1477075737,7283806700261779610:1477075737:10,/google+redesign/bags,1,
9984429375920655612:1477044110,9984429375920655612:1477044110:7,/google+redesign/apparel/women+s/women+s+t+shirts/quickview,2,
9984429375920655612:1477044110,9984429375920655612:1477044110:9,/google+redesign/apparel/men++s/men++s+t+shirts,1,
7609588696858818853:1477055515,7609588696858818853:1477055515:11,/google+redesign/office/quickview,2,
7609588696858818853:1477055515,7609588696858818853:1477055515:12,/google+redesign/office,1,
1870314309479423854:1477090659,1870314309479423854:1477090659:7,/google+redesign/electronics/audio,1,
1870314309479423854:1477090659,1870314309479423854:1477090659:21,/google+redesign/electronics/power,1,
1267963226019049821:1477106102,1267963226019049821:1477106102:16,/ordercompleted.html,6,ORD201610211816
1267963226019049821:1477106102,1267963226019049821:1477106102:29,/yourinfo.html,5,
1267963226019049821:1477106102,1267963226019049821:1477106102:31,/revieworder.html,5,
4629790700423027747:1481899419,4629790700423027747:1481899419:8,/google+redesign/office,1,
4629790700423027747:1481899419,4629790700423027747:1481899419:9,/google+redesign/office/quickview,2,
2031759919474251185:1481918328,2031759919474251185:1481918328:10,/google+redesign/apparel/women+s/women+s+t+shirts,1,
4006412528056646125:1481914439,4006412528056646125:1481914439:4,/google+redesign/shop+by+brand/youtube,1,
3855340022292429663:1481906004,3855340022292429663:1481906004:5,/google+redesign/apparel/men++s/men++s+t+shirts,1,
3855340022292429663:1481906004,3855340022292429663:1481906004:9,/google+redesign/apparel/men++s/men++s+t+shirts,3,
3855340022292429663:1481906004,3855340022292429663:1481906004:15,/google+redesign/shop+by+brand/google,3,
7564646136287671879:1481950446,7564646136287671879:1481950446:15,/payment.html,5,
8444453294531893941:1481929648,8444453294531893941:1481929648:25,/google+redesign/office/notebooks+journals/youtube+spiral+journal+with+pen.axd,3,
5541886923093040975:1481935068,5541886923093040975:1481935068:18,/google+redesign/lifestyle/fun/malibu+sunglasses.axd,3,
0103488992784926412:1481907276,0103488992784926412:1481907276:23,/payment.html,5,
0103488992784926412:1481907276,0103488992784926412:1481907276:24,/revieworder.html,5,
853719078723285953:1481883947,853719078723285953:1481883947:19,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
853719078723285953:1481883947,853719078723285953:1481883947:25,/google+redesign/apparel/men++s/men++s+outerwear,1,
8577164886347615224:1481939065,8577164886347615224:1481939065:5,/google+redesign/accessories/quickview,2,
8577164886347615224:1481939065,8577164886347615224:1481939065:6,/google+redesign/accessories,3,
3803364184957424266:1481940491,3803364184957424266:1481940491:5,/asearch.html,1,
3803364184957424266:1481940491,3803364184957424266:1481940491:25,/google+redesign/accessories/stickers/quickview,2,
5541886923093040975:1481940949,5541886923093040975:1481940949:15,/google+redesign/drinkware/mugs+and+cups/quickview,2,
5541886923093040975:1481940949,5541886923093040975:1481940949:23,/google+redesign/bags/water+bottles+and+tumblers/quickview,2,
5541886923093040975:1481940949,5541886923093040975:1481940949:28,/google+redesign/bags/water+bottles+and+tumblers/quickview,2,
5541886923093040975:1481940949,5541886923093040975:1481940949:34,/google+redesign/accessories/fun,1,
5541886923093040975:1481940949,5541886923093040975:1481940949:37,/google+redesign/accessories/fun,3,
5541886923093040975:1481940949,5541886923093040975:1481940949:40,/google+redesign/accessories/fun,1,
9020293433767026152:1481928888,9020293433767026152:1481928888:8,/payment.html,5,
5673900050708574970:1481947465,5673900050708574970:1481947465:7,/google+redesign/electronics/audio,1,
2031759919474251185:1481918328,2031759919474251185:1481918328:5,/google+redesign/apparel/men++s/men++s+t+shirts,1,
2031759919474251185:1481918328,2031759919474251185:1481918328:6,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
6469380965634846493:1481956730,6469380965634846493:1481956730:10,/google+redesign/apparel/women+s/women+s+outerwear,1,
3855340022292429663:1481906004,3855340022292429663:1481906004:3,/google+redesign/apparel/men++s/men++s+t+shirts,1,
3855340022292429663:1481906004,3855340022292429663:1481906004:14,/google+redesign/shop+by+brand/google/quickview,2,
3855340022292429663:1481906004,3855340022292429663:1481906004:20,/yourinfo.html,5,
7564646136287671879:1481950446,7564646136287671879:1481950446:14,/yourinfo.html,5,
60971366536711759:1481925079,60971366536711759:1481925079:21,/google+redesign/drinkware/quickview,2,
8444453294531893941:1481929648,8444453294531893941:1481929648:13,/google+redesign/accessories/fun,1,
5541886923093040975:1481935068,5541886923093040975:1481935068:15,/google+redesign/accessories/fun/quickview,2,
5541886923093040975:1481935068,5541886923093040975:1481935068:23,/google+redesign/accessories/fun,1,
853719078723285953:1481883947,853719078723285953:1481883947:23,/google+redesign/apparel/men++s/men++s+outerwear,1,
853719078723285953:1481883947,853719078723285953:1481883947:30,/google+redesign/apparel/mens/mens+performance+wear,1,
8577164886347615224:1481939065,8577164886347615224:1481939065:4,/google+redesign/accessories,1,
8577164886347615224:1481939065,8577164886347615224:1481939065:13,/google+redesign/lifestyle/fun/malibu+sunglasses.axd,3,
8577164886347615224:1481939065,8577164886347615224:1481939065:26,/google+redesign/accessories,1,
3803364184957424266:1481940491,3803364184957424266:1481940491:51,/ordercompleted.html,6,ORD201612162949
3803364184957424266:1481940491,3803364184957424266:1481940491:52,/ordercompleted.html,6,ORD201612162949
5541886923093040975:1481940949,5541886923093040975:1481940949:2,/google+redesign/accessories/fun/quickview,2,
5541886923093040975:1481940949,5541886923093040975:1481940949:7,/google+redesign/accessories/fun,1,
5541886923093040975:1481940949,5541886923093040975:1481940949:8,/google+redesign/accessories/fun/quickview,2,
5541886923093040975:1481940949,5541886923093040975:1481940949:22,/google+redesign/bags/water+bottles+and+tumblers,1,
5541886923093040975:1481940949,5541886923093040975:1481940949:35,/google+redesign/accessories/fun/quickview,2,
5541886923093040975:1481940949,5541886923093040975:1481940949:41,/google+redesign/accessories/fun/quickview,2,
5541886923093040975:1481940949,5541886923093040975:1481940949:48,/yourinfo.html,5,
2385873762661878941:1478217022,2385873762661878941:1478217022:4,/google+redesign/apparel/men++s/men++s+t+shirts,1,
3957556935782502298:1478186470,3957556935782502298:1478186470:5,/payment.html,5,
513077385648956566:1478220388,513077385648956566:1478220388:6,/google+redesign/bags/backpacks,1,
513077385648956566:1478220388,513077385648956566:1478220388:8,/google+redesign/bags/backpacks,1,
0383487711982088453:1478227230,0383487711982088453:1478227230:3,/google+redesign/apparel,1,
2033223435078948201:1478215629,2033223435078948201:1478215629:9,/asearch.html,1,
5534864048077146590:1478233189,5534864048077146590:1478233189:6,/google+redesign/electronics/quickview,2,
5534864048077146590:1478233189,5534864048077146590:1478233189:7,/google+redesign/electronics,1,
8886382581704469438:1478197198,8886382581704469438:1478197198:13,/yourinfo.html,5,
6547469634605092577:1478213813,6547469634605092577:1478213813:7,/google+redesign/drinkware/quickview,2,
6547469634605092577:1478213813,6547469634605092577:1478213813:10,/google+redesign/drinkware,3,
6547469634605092577:1478213813,6547469634605092577:1478213813:13,/google+redesign/drinkware,3,
0201701180774148174:1478211947,0201701180774148174:1478211947:17,/google+redesign/accessories/stickers,1,
0992070656536409567:1478210688,0992070656536409567:1478210688:19,/google+redesign/bags/more+bags,1,
4777213360239439785:1478215409,4777213360239439785:1478215409:33,/google+redesign/accessories/fun,1,
5795414891598471799:1480798223,5795414891598471799:1480798223:12,/google+redesign/shop+by+brand/youtube,1,
5795414891598471799:1480798223,5795414891598471799:1480798223:14,/google+redesign/shop+by+brand/youtube,1,
0056777358983822271:1480817469,0056777358983822271:1480817469:7,/google+redesign/apparel/men++s/men++s+t+shirts,1,
5623245668710415983:1480799549,5623245668710415983:1480799549:9,/store.html/quickview,2,
3724806275687854224:1480815482,3724806275687854224:1480815482:5,/google+redesign/shop+by+brand/google,1,
5222227778576702992:1480812435,5222227778576702992:1480812435:16,/google+redesign/shop+by+brand/youtube,3,
5222227778576702992:1480812435,5222227778576702992:1480812435:23,/payment.html,5,
1553516330103010237:1480791205,1553516330103010237:1480791205:16,/google+redesign/bags/water+bottles+and+tumblers,1,
1553516330103010237:1480791205,1553516330103010237:1480791205:27,/google+redesign/accessories/fun,1,
1553516330103010237:1480791205,1553516330103010237:1480791205:28,/google+redesign/accessories/fun/quickview,2,
190011494569463670:1480777671,190011494569463670:1480777671:9,/google+redesign/apparel/kid+s/kid+s+youth,1,
8681536568147881987:1480815005,8681536568147881987:1480815005:9,/google+redesign/shop+by+brand/youtube/quickview,2,
8681536568147881987:1480815005,8681536568147881987:1480815005:12,/google+redesign/shop+by+brand/youtube,1,
8681536568147881987:1480815005,8681536568147881987:1480815005:17,/google+redesign/shop+by+brand/youtube,1,
8681536568147881987:1480815005,8681536568147881987:1480815005:31,/payment.html,5,
1195443770877125809:1480795417,1195443770877125809:1480795417:43,/yourinfo.html,5,
1195443770877125809:1480795417,1195443770877125809:1480795417:44,/payment.html,5,
1195443770877125809:1480795417,1195443770877125809:1480795417:45,/payment.html,5,
1195443770877125809:1480795417,1195443770877125809:1480795417:48,/revieworder.html,5,
1195443770877125809:1480795417,1195443770877125809:1480795417:53,/yourinfo.html,5,
1720006022504089919:1480818594,1720006022504089919:1480818594:5,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
1720006022504089919:1480818594,1720006022504089919:1480818594:9,/google+redesign/apparel/men++s/men++s+outerwear,1,
1720006022504089919:1480818594,1720006022504089919:1480818594:18,/google+redesign/apparel/mens/mens+performance+wear/quickview,2,
1720006022504089919:1480818594,1720006022504089919:1480818594:56,/google+redesign/drinkware/mugs/140z+jumbo+ceramic+mug.axd,3,
6714911472443760928:1480806914,6714911472443760928:1480806914:8,/google+redesign/drinkware/mugs+and+cups/quickview,2,
6714911472443760928:1480806914,6714911472443760928:1480806914:24,/google+redesign/office/writing+instruments,1,
6714911472443760928:1480806914,6714911472443760928:1480806914:25,/google+redesign/office/writing+instruments/quickview,2,
6714911472443760928:1480806914,6714911472443760928:1480806914:40,/google+redesign/accessories/fun,1,
6714911472443760928:1480806914,6714911472443760928:1480806914:53,/google+redesign/accessories/housewares,1,
6714911472443760928:1480806914,6714911472443760928:1480806914:59,/google+redesign/accessories/housewares,1,
6714911472443760928:1480806914,6714911472443760928:1480806914:67,/google+redesign/accessories/stickers/quickview,2,
6714911472443760928:1480806914,6714911472443760928:1480806914:73,/google+redesign/accessories/stickers/quickview,2,
6714911472443760928:1480806914,6714911472443760928:1480806914:79,/google+redesign/accessories/stickers/quickview,2,
6714911472443760928:1480806914,6714911472443760928:1480806914:87,/google+redesign/electronics/electronics+accessories,1,
